"page_url","page_name","has_tables","table_number","tables_markdown"
"https://wiki.nanofab.ucsb.edu/wiki/Ovens_1,_2_%26_3_(Labline)","Ovens_1__2__26_3__Labline_","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/Oxford_Etcher_-_Sample_Size_Effect_on_Etch_Rate","Oxford_Etcher_-_Sample_Size_Effect_on_Etch_Rate","yes","table_1","| 0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | [LINEBREAK] |:----------------------------------------------------------------------------------------------------------------------|:----------------------------------------------------------------------------------------------------------------------|:----------------------------------------------------------------------------------------------------------------------|:----------------------------------------------------------------------------------------------------------------------|:----------------------------------------------------------------------------------------------------------------------|:----------------------------------------------------------------------------------------------------------------------|:----------------------------------------------------------------------------------------------------------------------|:----------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | InP Ridge Etch: 60°C; 3mT; 800W/65W; Cl2=18; H2=15; CH4=10sccm; time=5min05sec (305sec) Silicon carrier; no adhesive. | InP Ridge Etch: 60°C; 3mT; 800W/65W; Cl2=18; H2=15; CH4=10sccm; time=5min05sec (305sec) Silicon carrier; no adhesive. | InP Ridge Etch: 60°C; 3mT; 800W/65W; Cl2=18; H2=15; CH4=10sccm; time=5min05sec (305sec) Silicon carrier; no adhesive. | InP Ridge Etch: 60°C; 3mT; 800W/65W; Cl2=18; H2=15; CH4=10sccm; time=5min05sec (305sec) Silicon carrier; no adhesive. | InP Ridge Etch: 60°C; 3mT; 800W/65W; Cl2=18; H2=15; CH4=10sccm; time=5min05sec (305sec) Silicon carrier; no adhesive. | InP Ridge Etch: 60°C; 3mT; 800W/65W; Cl2=18; H2=15; CH4=10sccm; time=5min05sec (305sec) Silicon carrier; no adhesive. | InP Ridge Etch: 60°C; 3mT; 800W/65W; Cl2=18; H2=15; CH4=10sccm; time=5min05sec (305sec) Silicon carrier; no adhesive. | InP Ridge Etch: 60°C; 3mT; 800W/65W; Cl2=18; H2=15; CH4=10sccm; time=5min05sec (305sec) Silicon carrier; no adhesive. | [LINEBREAK] | Date | Sample# | Sample Size (dimensions; mm) | Sample Size (area; mm2) | Etch Rate (nm/min) | Etch Selectivity (InP/SiO2) | Comments | SEM Images | [LINEBREAK] | 1/11/22 | DJ_InPRidge | 4.5 x 2.5 | 11.25 | 602 | 64.6nm left | ~50% SiO2 masking (GCA Calibration pattern) | [1] | [LINEBREAK] | 1/12/22 | DJ_InPRidge | 4.5 x 3 | 13.5 | 563 | 76.4nm left | ~50% SiO2 masking (GCA Calibration pattern) | [2] | [LINEBREAK] | 1/12/22 | DJ_InP#3 | 4.5 x 3 | 13.5 | 612 | 71nm left | ~50% SiO2 masking (GCA Calibration pattern) | [3] | [LINEBREAK] | 1/26/22 | NP_? | 10 x 10 | 100 | 400-450 | ~250nm left | ~30-40% SiO2 masking (NingC''s pattern) | | [LINEBREAK] | 1/26/22 | NP_? | 1/4 of 50mm wafer | 490 | 378 | 276nm left | ~30-40% SiO2 masking (NingC''s pattern) | [1] |"
"https://wiki.nanofab.ucsb.edu/wiki/Oxford_ICP_Etcher_(PlasmaPro_100_Cobra)","Oxford_ICP_Etcher__PlasmaPro_100_Cobra_","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/Oxford_ICP_Etcher_-_Process_Control_Data","Oxford_ICP_Etcher_-_Process_Control_Data","yes","table_1","| 0 | 1 | 2 | 3 | 4 | 5 | [LINEBREAK] |:------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|:------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|:------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|:------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|:------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|:------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | InP Ridge Etch: 60°C; 3mT; 800W/65W; Cl2=18; H2=15; CH4=10sccm; time=5min00sec (300sec) Sample Size: 2” unpatterned InP wafer “dummy” pieces; surrounding 1x1cm patterned sample; ~30-40% SiO2 masking (NingC''s pattern). Silicon carrier; no adhesive. Seasoning: 10min “Std Clean - O2/SF6 Chamber Clean 20C (Edit Time)”; then load 2” “dummy” unpatterned InP wafer pieces on Si carrier (rough side up) and run 5min of “Std InP Ridge Etch - Cl2/CH4/H2 60C” Sample Prep: Prior to dry etching; the sample is submerged in NH4OH : DI = 1:10 (3mL:30mL) for 1 min; then DI rinsed and N2 dried. | InP Ridge Etch: 60°C; 3mT; 800W/65W; Cl2=18; H2=15; CH4=10sccm; time=5min00sec (300sec) Sample Size: 2” unpatterned InP wafer “dummy” pieces; surrounding 1x1cm patterned sample; ~30-40% SiO2 masking (NingC''s pattern). Silicon carrier; no adhesive. Seasoning: 10min “Std Clean - O2/SF6 Chamber Clean 20C (Edit Time)”; then load 2” “dummy” unpatterned InP wafer pieces on Si carrier (rough side up) and run 5min of “Std InP Ridge Etch - Cl2/CH4/H2 60C” Sample Prep: Prior to dry etching; the sample is submerged in NH4OH : DI = 1:10 (3mL:30mL) for 1 min; then DI rinsed and N2 dried. | InP Ridge Etch: 60°C; 3mT; 800W/65W; Cl2=18; H2=15; CH4=10sccm; time=5min00sec (300sec) Sample Size: 2” unpatterned InP wafer “dummy” pieces; surrounding 1x1cm patterned sample; ~30-40% SiO2 masking (NingC''s pattern). Silicon carrier; no adhesive. Seasoning: 10min “Std Clean - O2/SF6 Chamber Clean 20C (Edit Time)”; then load 2” “dummy” unpatterned InP wafer pieces on Si carrier (rough side up) and run 5min of “Std InP Ridge Etch - Cl2/CH4/H2 60C” Sample Prep: Prior to dry etching; the sample is submerged in NH4OH : DI = 1:10 (3mL:30mL) for 1 min; then DI rinsed and N2 dried. | InP Ridge Etch: 60°C; 3mT; 800W/65W; Cl2=18; H2=15; CH4=10sccm; time=5min00sec (300sec) Sample Size: 2” unpatterned InP wafer “dummy” pieces; surrounding 1x1cm patterned sample; ~30-40% SiO2 masking (NingC''s pattern). Silicon carrier; no adhesive. Seasoning: 10min “Std Clean - O2/SF6 Chamber Clean 20C (Edit Time)”; then load 2” “dummy” unpatterned InP wafer pieces on Si carrier (rough side up) and run 5min of “Std InP Ridge Etch - Cl2/CH4/H2 60C” Sample Prep: Prior to dry etching; the sample is submerged in NH4OH : DI = 1:10 (3mL:30mL) for 1 min; then DI rinsed and N2 dried. | InP Ridge Etch: 60°C; 3mT; 800W/65W; Cl2=18; H2=15; CH4=10sccm; time=5min00sec (300sec) Sample Size: 2” unpatterned InP wafer “dummy” pieces; surrounding 1x1cm patterned sample; ~30-40% SiO2 masking (NingC''s pattern). Silicon carrier; no adhesive. Seasoning: 10min “Std Clean - O2/SF6 Chamber Clean 20C (Edit Time)”; then load 2” “dummy” unpatterned InP wafer pieces on Si carrier (rough side up) and run 5min of “Std InP Ridge Etch - Cl2/CH4/H2 60C” Sample Prep: Prior to dry etching; the sample is submerged in NH4OH : DI = 1:10 (3mL:30mL) for 1 min; then DI rinsed and N2 dried. | InP Ridge Etch: 60°C; 3mT; 800W/65W; Cl2=18; H2=15; CH4=10sccm; time=5min00sec (300sec) Sample Size: 2” unpatterned InP wafer “dummy” pieces; surrounding 1x1cm patterned sample; ~30-40% SiO2 masking (NingC''s pattern). Silicon carrier; no adhesive. Seasoning: 10min “Std Clean - O2/SF6 Chamber Clean 20C (Edit Time)”; then load 2” “dummy” unpatterned InP wafer pieces on Si carrier (rough side up) and run 5min of “Std InP Ridge Etch - Cl2/CH4/H2 60C” Sample Prep: Prior to dry etching; the sample is submerged in NH4OH : DI = 1:10 (3mL:30mL) for 1 min; then DI rinsed and N2 dried. | [LINEBREAK] | Date | Sample# | Etch Rate (nm/min) | Etch Selectivity (InP/SiO2) | Comments | SEM Images | [LINEBREAK] | 01/11/23 | ND_60c_011123 | 296 | 12.7 | | [30D][CS] | [LINEBREAK] | 12/21/22 | Tony Bosch | Chamber wet-cleaned; significant buildup observed & cleaned up. | Chamber wet-cleaned; significant buildup observed & cleaned up. | Chamber wet-cleaned; significant buildup observed & cleaned up. | Chamber wet-cleaned; significant buildup observed & cleaned up. | [LINEBREAK] | 12/14/22 | ND_60c_120922 | 248 | 9.1 | Very low etch rate and selectivity | [30D][CS] | [LINEBREAK] | 11/18/22 | ND_60c_111822 | 324 | 15.2 | | [30D][CS] | [LINEBREAK] | 11/11/22 | ND_60c_111122 | 312 | 11.4 | | [30D] [CS] | [LINEBREAK] | 10/24/22 | ND_60c_102422 | 286 | 13.4 | | [30D][CS] | [LINEBREAK] | 10/14/22 | ND_60c_101422 | 344 | 14.8 | | [30D] [CS] | [LINEBREAK] | 10/3/22 | ND_60c_100322 | 322 | 12.7 | | [30D] [CS] | [LINEBREAK] | 9/30/22 | ND_60c_093022 | 312 | 16.9 | High etch rate and selectivity | [30D] [CS] | [LINEBREAK] | 9/6/22 | ND_60c_090622 | 246 | 7.5 | Very low etch rate and selectivity | [30D] [CS] | [LINEBREAK] | 9/1/22 | ND_60c_090122 | 268 | 9.4 | Low Etch rate/selectivity; could be due to recent Cl2 clean | [45D] [CS] | [LINEBREAK] | 8/1/22 | ND_60c_080122 | 298 | 9.9 | | [CS] [45D] | [LINEBREAK] | 7/1/22 | ND_60c_070122 | 294 | 11.9 | Did not dip in NH4OH | [45D] [CS] | [LINEBREAK] | 5/19/22 | DJ_60c_007 | 326 | TBA | After chamber vented; cleaned (wet + dry). Forgot NH4OH wet-etch before dry etch. ER and profile look nominal. | [45°1];[45°2] [XS] | [LINEBREAK] | 5/11/22 | NP_60c_010 | 322 | 9.76 | | [45°] [XS] | [LINEBREAK] | 5/4/22 | NP_60c_009 | 318 | 10.5 | | [45°] [XS] | [LINEBREAK] | 4/27/22 | NP_60c_008 | 320 | 9.2 | directly after chamber clean. Identical results to before chamber clean. Chamber appeared clean when opened. | [45°] [XS] | [LINEBREAK] | 4/26/22 | NP_60c_007 | 312 | 9.93 | day before chamber clean | [45°] [XS] | [LINEBREAK] | 4/19/22 | NP_60c_006 | 330 | 9.53 | Chamber opened and brown gunk observed in chamber right after the etch was done. Etch rate unaffected. | [45°] [XS] | [LINEBREAK] | 4/13/22 | NP_60c_005 | 320 | 11.51 | New mask pattern with long lines to cleave through. | [45°] [XS] | [LINEBREAK] | | | | | ↑ Changed mask pattern going forward (~50% open area); apparent etch rate changes due to measuring different features. | | [LINEBREAK] | 3/30/22 | NP_60c_004 | 427 | 11.17 | *etched for 3min* ~30-40% SiO2 masking (NingC''s pattern) | [45°] [XS] | [LINEBREAK] | 1/26/22 | NP_1_26_003 | 452 | 12.9 | ~30-40% SiO2 masking (NingC''s pattern) | [45°] [XS] |"
"https://wiki.nanofab.ucsb.edu/wiki/Oxford_ICP_Etcher_-_Process_Control_Data","Oxford_ICP_Etcher_-_Process_Control_Data","yes","table_2","| 0 | 1 | 2 | 3 | 4 | 5 | 6 | 7 | [LINEBREAK] |:----------------------------------------------------------------------------------------------------------------------|:----------------------------------------------------------------------------------------------------------------------|:----------------------------------------------------------------------------------------------------------------------|:----------------------------------------------------------------------------------------------------------------------|:----------------------------------------------------------------------------------------------------------------------|:----------------------------------------------------------------------------------------------------------------------|:----------------------------------------------------------------------------------------------------------------------|:----------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | InP Ridge Etch: 60°C; 3mT; 800W/65W; Cl2=18; H2=15; CH4=10sccm; time=5min05sec (305sec) Silicon carrier; no adhesive. | InP Ridge Etch: 60°C; 3mT; 800W/65W; Cl2=18; H2=15; CH4=10sccm; time=5min05sec (305sec) Silicon carrier; no adhesive. | InP Ridge Etch: 60°C; 3mT; 800W/65W; Cl2=18; H2=15; CH4=10sccm; time=5min05sec (305sec) Silicon carrier; no adhesive. | InP Ridge Etch: 60°C; 3mT; 800W/65W; Cl2=18; H2=15; CH4=10sccm; time=5min05sec (305sec) Silicon carrier; no adhesive. | InP Ridge Etch: 60°C; 3mT; 800W/65W; Cl2=18; H2=15; CH4=10sccm; time=5min05sec (305sec) Silicon carrier; no adhesive. | InP Ridge Etch: 60°C; 3mT; 800W/65W; Cl2=18; H2=15; CH4=10sccm; time=5min05sec (305sec) Silicon carrier; no adhesive. | InP Ridge Etch: 60°C; 3mT; 800W/65W; Cl2=18; H2=15; CH4=10sccm; time=5min05sec (305sec) Silicon carrier; no adhesive. | InP Ridge Etch: 60°C; 3mT; 800W/65W; Cl2=18; H2=15; CH4=10sccm; time=5min05sec (305sec) Silicon carrier; no adhesive. | [LINEBREAK] | Date | Sample# | Sample Size (dimensions; mm) | Sample Size (area; mm2) | Etch Rate (nm/min) | Etch Selectivity (InP/SiO2) | Comments | SEM Images | [LINEBREAK] | 1/11/22 | DJ_InPRidge | 4.5 x 2.5 | 11.25 | 602 | 64.6nm left | ~50% SiO2 masking (GCA Calibration pattern) | [1] | [LINEBREAK] | 1/12/22 | DJ_InPRidge | 4.5 x 3 | 13.5 | 563 | 76.4nm left | ~50% SiO2 masking (GCA Calibration pattern) | [2] | [LINEBREAK] | 1/12/22 | DJ_InP#3 | 4.5 x 3 | 13.5 | 612 | 71nm left | ~50% SiO2 masking (GCA Calibration pattern) | [3] | [LINEBREAK] | 1/26/22 | NP_? | 10 x 10 | 100 | 400-450 | ~250nm left | ~30-40% SiO2 masking (NingC''s pattern) | | [LINEBREAK] | 1/26/22 | NP_? | 1/4 of 50mm wafer | 490 | 378 | 276nm left | ~30-40% SiO2 masking (NingC''s pattern) | [1] |"
"https://wiki.nanofab.ucsb.edu/wiki/Oxygen_Plasma_System_Recipes","Oxygen_Plasma_System_Recipes","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/PECV1_Wafer_Coating_Process_Traveler","PECV1_Wafer_Coating_Process_Traveler","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/PECVD_1","PECVD_1","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/PECVD_1_(PlasmTherm_790)","PECVD_1__PlasmTherm_790_","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/PECVD_1_(PlasmaTherm_790)","PECVD_1__PlasmaTherm_790_","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/PECVD_2_(Advanced_Vacuum)","PECVD_2__Advanced_Vacuum_","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/PECVD_Recipes","PECVD_Recipes","yes","table_1","| film_dep_d | cleaning_time | [LINEBREAK] |:-------------|:----------------| [LINEBREAK] | SiO2 | TBD | [LINEBREAK] | Si3N4 | TBD | [LINEBREAK] | SiOxNy | Same as XYZ |"
"https://wiki.nanofab.ucsb.edu/wiki/PECVD_Recipes","PECVD_Recipes","yes","table_2","| film_deposited | cleaning_time__dry_ | [LINEBREAK] |:-----------------------------------------|:--------------------------------------------------------------------------------------------| [LINEBREAK] | SiO2 | 1 min. clean for every 1 min. deposition | [LINEBREAK] | Si3N4 | 1 min. clean for every 7 min of deposition | [LINEBREAK] | If > 29min total dep time (Season + Dep) | Wet Clean the Upper Lid/Chamber DI water then Isopropyl Alcohol on chamber wall & portholes |"
"https://wiki.nanofab.ucsb.edu/wiki/PECVD.docx","PECVD_docx","error","error","Error: Input document PECVD.docx is not valid."
"https://wiki.nanofab.ucsb.edu/wiki/PECVD1_Operating_Instructions.pdf","PECVD1_Operating_Instructions_pdf","error","error","Error: Input document PECVD1_Operating_Instructions.pdf is not valid."
"https://wiki.nanofab.ucsb.edu/wiki/PECVD1_Recipes","PECVD1_Recipes","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/PECVD1_Wafer_Coating_Process","PECVD1_Wafer_Coating_Process","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/PECVD1_Wafer_Coating_Process_Traveler","PECVD1_Wafer_Coating_Process_Traveler","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/PECVD1-(PlasmaTherm_790)","PECVD1-_PlasmaTherm_790_","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/PECVD1-SIN_Standard_Recipe_(PlasmaTherm_790)","PECVD1-SIN_Standard_Recipe__PlasmaTherm_790_","no","no_tables",""
"https://wiki.nanofab.ucsb.edu/wiki/PECVD1-SiN_standard_recipe.pdf","PECVD1-SiN_standard_recipe_pdf","error","error","Error: Input document PECVD1-SiN_standard_recipe.pdf is not valid."
"https://wiki.nanofab.ucsb.edu/wiki/PECVD1-SiN-standard_recipe.pdf","PECVD1-SiN-standard_recipe_pdf","error","error","Error: Input document PECVD1-SiN-standard_recipe.pdf is not valid."
"https://wiki.nanofab.ucsb.edu/wiki/Packaging","Packaging","yes","table_1","| 0 | 1 | [LINEBREAK] |:------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|:------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | Photoresists and Lithography Chemicals See the Chemical Datasheets page. Auto. Coat/Develop (S-Cubed Flexi) Contact Aligners (Optical Exposure) Contact Aligners (SUSS MJB-3) Contact Aligner (SUSS MA-6) DUV Flood Expose Direct-Write Lithography E-Beam Lithography System (Raith EBPG 5150+) E-Beam Lithography (Nabity v9) Focused Ion-Beam Lithography (Raith Velion) Maskless Aligner (Heidelberg MLA150) Other Patterning Systems Holographic Litho/PL Setup (Custom) | Steppers (Optical Exposure) Stepper 1 (GCA 6300; i-line) Stepper 2 (AutoStep 200; i-line) Stepper 3 (ASML DUV; Deep-UV) Thermal Processing for Photolithography Ovens - Overview of all lab ovens Ovens 1; 2 & 3 (Labline) Oven 4 (Fisher) Oven 5 (Labline) High Temp Oven (Blue M) Lithography Support The Spinner Benches have pre-set hotplates at various temperatures appropriate for common photoresist bakes. POLOS spinners on Develop and Solvent benches Spin/Rinse/Dryer |"
"https://wiki.nanofab.ucsb.edu/wiki/Packaging","Packaging","yes","table_2","| 0 | 1 | [LINEBREAK] |:-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|:------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | Physical Vapor Deposition (PVD) Thermal Evaporation E-Beam 1 (Sharon) E-Beam 2 (Custom) E-Beam 3 (Temescal) E-Beam 4 (CHA) E-Beam 5 (Plasys) Thermal Evap 1 Thermal Evap 2 (Solder) Sputter Deposition Sputter 3 (AJA ATC 2000-F) Sputter 4 (AJA ATC 2200-V) Sputter 5 (AJA ATC 2200-V) Ion Beam Deposition (Veeco NEXUS) SEM Sample Coater (Hummer) | Chemical Vapor Deposition (CVD) PECVD 1 (PlasmaTherm 790) PECVD 2 (Advanced Vacuum) ICP-PECVD (Unaxis VLR) Molecular Vapor Deposition Atomic Layer Deposition (Oxford FlexAL) |"
"https://wiki.nanofab.ucsb.edu/wiki/Packaging","Packaging","yes","table_3","| 0 | 1 | [LINEBREAK] |:--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|:-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | Reactive Ion Etching (RIE) RIE 2 (MRC) RIE 5 (PlasmaTherm) Plasma Etching and Cleaning Plasma Clean (YES EcoClean) Plasma Activation (EVG 810) Ashers (Technics PEII) Etch Monitoring Laser Etch Monitoring (Endpoint Detection) Optical Emission Spectra Residual Gas Analyzer (RGA) | ICP-RIE ICP Etch 1 (Panasonic E646V) ICP Etch 2 (Panasonic E626I) Oxford ICP Etcher (PlasmaPro 100 Cobra) Fluorine ICP (PlasmaTherm/SLR Fluorine Etcher) Plasma-Therm DSE-iii (PlasmaTherm/Deep Silicon Etcher) Ion Milling and Reactive Ion Beam Etching CAIBE (Oxford Ion Mill) Focused Ion-Beam Lithography (Raith Velion) Other Dry Etching UV Ozone Reactor XeF2 Etch (Xetch) Vapor HF Etch |"
"https://wiki.nanofab.ucsb.edu/wiki/Packaging","Packaging","yes","table_4","| 0 | 1 | [LINEBREAK] |:--------------------------------------------------------------------------------------------------------------------------------------------------------------------|:------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | Wet Benches Solvent Cleaning Benches Spin Coat Benches Develop Benches Toxic Corrosive Benches Wafer Toxic Corrosive Bench HF/TMAH Processing Benches Plating Bench | Gold Plating Bench (Semcon) Spin Rinse Dryer (SemiTool) Chemical-Mechanical Polisher (Logitech) Mechanical Polisher (Allied) Auto. Coat/Develop (S-Cubed Flexi) Auto. Wet-Processing Spinners (POLOS) |"
"https://wiki.nanofab.ucsb.edu/wiki/Packaging","Packaging","yes","table_5","| 0 | 1 | [LINEBREAK] |:-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|:-------------------------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | Rapid Thermal Annealer/Processor """"RTA"""" (AET RX6) Rapid Thermal Processor (SSI Solaris 150) Tube Furnace (Tystar 8300) Tube Furnace Wafer Bonding (Thermco) Tube Furnace AlGaAs Oxidation (Lindberg) Wafer Bonder (SUSS SB6-8E) Wafer Bonder/Wax Mounting (Logitech WBS2) | Ovens - Overview of all Lab Ovens Ovens 1; 2 & 3 (Labline) Oven 4 (Thermo-Fisher HeraTherm) Oven 5 (Labline) High Temp Oven (Blue M) |"
"https://wiki.nanofab.ucsb.edu/wiki/Packaging","Packaging","yes","table_6","| 0 | 1 | [LINEBREAK] |:----------------------------------------------------------------------------------------------------------------------------------------------------------------|:-------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | Die Singulation / Down-sizing Dicing Saw (ADT) Manual Wafer Cleaver (PELCO Flipscribe) Automated Wafer Cleaver (Loomis LSD-155LT) Other Packaging Vacuum Sealer | Wafer/Die Bonding Flip-Chip Bonder (Finetech) Wafer Bonder (SUSS SB6-8E) Wafer Bonder/Wax Mounting (Logitech WBS2) |"
"https://wiki.nanofab.ucsb.edu/wiki/Packaging","Packaging","yes","table_7","| 0 | 1 | [LINEBREAK] |:-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|:-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------| [LINEBREAK] | Optical Microscopy Optical Microscopes - General Use Fluorescence Microscope (Olympus MX51) Deep UV Optical Microscope (Olympus) Laser Scanning Confocal M-scope (Olympus LEXT) Digital Microscope #7 (Olympus DSX1000) Near-IR Inspection Scope (MJB-IR) Electron Microscopy SEM 1 (JEOL IT800SHL) SEM 2 (JEOL IT800SHL) w/ EDAX SEM Sample Coater (Hummer) Topographical Metrology Step Profilometer (KLA Tencor P-7) Step Profilometer (DektakXT) Atomic Force Microsope (Bruker ICON) Laser Scanning Confocal M-scope (Olympus LEXT) | Thin-Film/Material Analysis Thickness + Optical Constants Ellipsometer (Woollam) Optical Film Thickness (Microscope-Mounted Filmetrics F-40-UV) Optical Film Thickness & Wafer-Mapping (Filmetrics F50) Reflection/Transmission Spectra & Optical Film Thickness (Filmetrics F10-RT-UVX) Electrical Analysis Probe Station & Source/Meter Units Resistivity Mapper (CDE RESMAP) Thermal HotSpot IR Microscope (QFI) Other Properties Film Stress (Tencor Flexus) Particle Counts (KLA/Tencor Surfscan) Photoluminescence PL Setup (Custom) |"
"https://wiki.nanofab.ucsb.edu/wiki/Packaging_Recipes","Packaging_Recipes","yes","table_1","| material | blade_p_n | spindle_speed | cut_speed | mohs_hardness | [LINEBREAK] | | | _krpm_ | _mm_s_ | scale_ | [LINEBREAK] |:-------------------|:----------------|----------------:|:------------|:----------------| [LINEBREAK] | Alumina; AlN | 2.187-8C-54RU-3 | 25 | 0.5-2 | 8 | [LINEBREAK] | Ceramic | 2.187-4C-30RU-3 | 18 | 0.5-2 | 7 - 9 | [LINEBREAK] | GaAs | 2.187-4C-9RU-3 | 35 | 1-5 | 4.5 | [LINEBREAK] | GaN (<550um) | 2.187-4C-30RU-3 | 35 | 0.5-3 | 9 | [LINEBREAK] | GaN (>550um) | 2.187-8C-30RU-3 | 35 | 0.5-2 | 9 | [LINEBREAK] | Glass/Fused Silica | 2.187-4C-22RU-3 | 25 | 1-5 | 5.3 - 6.5 | [LINEBREAK] | InP | 2.187-4C-9RU-3 | 35 | 1-5 | 9 | [LINEBREAK] | Quartz | 2.187-4C-30RU-3 | 25 | 1-5 | 7 | [LINEBREAK] | Sapphire | 2.187-8C-54RU-3 | 18 | 0.5-2 | 9 | [LINEBREAK] | Si | 2.187-2C-9RU-3 | 30 | 1-2 | 7 | [LINEBREAK] | Si | 2.187-4C-9RU-3 | 35 | 4-10 | 7 | [LINEBREAK] | Si on Glasss | 2.187-4C-9RU-3 | 25 | 1-5 | 7 | [LINEBREAK] | SiC | 2.187-8C-30RU-3 | 25 | 0.5-2 | 9.5 | [LINEBREAK] | Ti | 2.187-8C-54RU-3 | 15 | 0.5-2 | 6 |"
"https://wiki.nanofab.ucsb.edu/wiki/Packaging_Recipes","Packaging_Recipes","yes","table_2","| blade_diam | flange_diam_ | blade_exposure | | [LINEBREAK] |:------------------|:---------------|:-----------------|:---| [LINEBREAK] | 2.187"""" (55.55 mm) | 47 mm | 4.275 mm | | [LINEBREAK] | 2.187"""" (55.55 mm) | 49 mm | 3.275 mm | | [LINEBREAK] | 2.187"""" (55.55 mm) | 51 mm | 2.275 mm | | [LINEBREAK] | 2.187"""" (55.55 mm) | 52 mm | 1.775 mm | | [LINEBREAK] | 2.187"""" (55.55 mm) | 53 mm | 1.275 mm | |"
