url,title,content,chunk_number,total_chunks,character_count,content_type
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 7,"{""Coating Material"":""Bottom Anti-Reflection Coating (BARC); DSK101 only:"",""Route/Chain"":""Bottom Anti-Reflection Coating (BARC); DSK101 only:"",""Name: (User: \""\""UCSB Users\""\"")"":""Bottom Anti-Reflection Coating (BARC); DSK101 only:"",""Spin Speed (krpm)"":""Bottom Anti-Reflection Coating (BARC); DSK101 only:"",""Bake Temp"":""Bottom Anti-Reflection Coating (BARC); DSK101 only:"",""Notes"":""Bottom Anti-Reflection Coating (BARC); DSK101 only:""}",7,75,433,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 8,"{""Coating Material"":""DS-K101"",""Route/Chain"":""Route"",""Name: (User: \""\""UCSB Users\""\"")"":""DSK101 Develop Rate depends on Bake temp - you can use this to control undercut. See: DSK Bake vs. Dev rate DSK101 spun at 1.5K is equivalent to DUV-42P. See: Stepper Recipes#Anti-Reflective Coatings 185°C bake allows the DSK to dissolve during develop; and allows for undercut (may lift-off small features) 220°C bake allows DSK to be used as dry-etchable BARC (equiv. to DUV42P); requiring O2 etch to remove. Better for small features. See here for relevant processing info from DUV42P. Note: All PR coat recipes have EBR backside clean steps included in the recipe."",""Spin Speed (krpm)"":""DSK101 Develop Rate depends on Bake temp - you can use this to control undercut. See: DSK Bake vs. Dev rate DSK101 spun at 1.5K is equivalent to DUV-42P. See: Stepper Recipes#Anti-Reflective Coatings 185°C bake allows the DSK to dissolve during develop; and allows for undercut (may lift-off small features) 220°C bake allows DSK to be used as dry-etchable BARC (equiv. to DUV42P); requiring O2 etch to remove. Better for small features. See here for relevant processing info from DUV42P. Note: All PR coat recipes have EBR backside clean steps included in the recipe."",""Bake Temp"":""DSK101 Develop Rate depends on Bake temp - you can use this to control undercut. See: DSK Bake vs. Dev rate DSK101 spun at 1.5K is equivalent to DUV-42P. See: Stepper Recipes#Anti-Reflective Coatings 185°C bake allows the DSK to dissolve during develop; and allows for undercut (may lift-off small features) 220°C bake allows DSK to be used as dry-etchable BARC (equiv. to DUV42P); requiring O2 etch to remove. Better for small features. See here for relevant processing info from DUV42P. Note: All PR coat recipes have EBR backside clean steps included in the recipe."",""Notes"":""DSK101 Develop Rate depends on Bake temp - you can use this to control undercut. See: DSK Bake vs. Dev rate DSK101 spun at 1.5K is equivalent to DUV-42P. See: Stepper Recipes#Anti-Reflective Coatings 185°C bake allows the DSK to dissolve during develop; and allows for undercut (may lift-off small features) 220°C bake allows DSK to be used as dry-etchable BARC (equiv. to DUV42P); requiring O2 etch to remove. Better for small features. See here for relevant processing info from DUV42P. Note: All PR coat recipes have EBR backside clean steps included in the recipe.""}",8,75,2411,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 9,"{""Coating Material"":""1.5krpm recipes"",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101-304[1.5K]-185C"",""Spin Speed (krpm)"":""1.5krpm"",""Bake Temp"":""185°C"",""Notes"":""Requires: HP4=185°C;""}",9,75,200,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 10,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101-304[1.5K]-200C"",""Spin Speed (krpm)"":""1.5krpm"",""Bake Temp"":""200°C"",""Notes"":""Requires: HP4=200°C""}",10,75,184,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 11,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101-304[1.5K]-210C"",""Spin Speed (krpm)"":""1.5krpm"",""Bake Temp"":""210°C"",""Notes"":""Requires: HP4=210°C""}",11,75,184,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 12,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101-304[1.5K]-220C"",""Spin Speed (krpm)"":""1.5krpm"",""Bake Temp"":""220°C"",""Notes"":""Requires: HP4=220°C;""}",12,75,185,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 13,"{""Coating Material"":""5krpm recipes"",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101-304[5K]-185C"",""Spin Speed (krpm)"":""5.0krpm"",""Bake Temp"":""185°C"",""Notes"":""Requires: HP4=185°C;""}",13,75,196,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 14,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101-304[5K]-200C"",""Spin Speed (krpm)"":""5.0krpm"",""Bake Temp"":""200°C"",""Notes"":""Requires: HP4=200°C""}",14,75,182,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 15,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101-304[5K]-210C"",""Spin Speed (krpm)"":""5.0krpm"",""Bake Temp"":""210°C"",""Notes"":""Requires: HP4=210°C""}",15,75,182,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 16,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101-304[5K]-220C"",""Spin Speed (krpm)"":""5.0krpm"",""Bake Temp"":""220°C"",""Notes"":""Requires: HP4=220°C;""}",16,75,183,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 17,"{""Coating Material"":""Imaging resist (UV6) only:"",""Route/Chain"":""Imaging resist (UV6) only:"",""Name: (User: \""\""UCSB Users\""\"")"":""Imaging resist (UV6) only:"",""Spin Speed (krpm)"":""Imaging resist (UV6) only:"",""Bake Temp"":""Imaging resist (UV6) only:"",""Notes"":""Imaging resist (UV6) only:""}",17,75,283,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 18,"{""Coating Material"":""UV6-0.8"",""Route/Chain"":""Route"",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-UV6[2K]-135C"",""Spin Speed (krpm)"":""2.0krpm"",""Bake Temp"":""135°C"",""Notes"":""Requires: HP1=135°C""}",18,75,187,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 19,"{""Coating Material"":""varying spin speed"",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-UV6[2.5K]-135C"",""Spin Speed (krpm)"":""2.5krpm"",""Bake Temp"":""135°C"",""Notes"":""Requires: HP1=135°C""}",19,75,195,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 20,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-UV6[3K]-135C"",""Spin Speed (krpm)"":""3.0krpm"",""Bake Temp"":""135°C"",""Notes"":""Requires: HP1=135°C""}",20,75,175,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 21,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-UV6[3.5K]-135C"",""Spin Speed (krpm)"":""3.5krpm"",""Bake Temp"":""135°C"",""Notes"":""Requires: HP1=135°C""}",21,75,177,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 22,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-UV6[4K]-135C"",""Spin Speed (krpm)"":""4.0krpm"",""Bake Temp"":""135°C"",""Notes"":""Requires: HP1=135°C""}",22,75,175,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 23,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-UV6[5K]-135C"",""Spin Speed (krpm)"":""5.0krpm"",""Bake Temp"":""135°C"",""Notes"":""Requires: HP1=135°C""}",23,75,175,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 24,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-UV6[6K]-135C"",""Spin Speed (krpm)"":""6.0krpm"",""Bake Temp"":""135°C"",""Notes"":""Requires: HP1=135°C""}",24,75,175,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 25,"{""Coating Material"":""UV6 Coat with Developable BARC underlayer:"",""Route/Chain"":""UV6 Coat with Developable BARC underlayer:"",""Name: (User: \""\""UCSB Users\""\"")"":""UV6 Coat with Developable BARC underlayer:"",""Spin Speed (krpm)"":""UV6 Coat with Developable BARC underlayer:"",""Bake Temp"":""UV6 Coat with Developable BARC underlayer:"",""Notes"":""UV6 Coat with Developable BARC underlayer:""}",25,75,379,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 26,"{""Coating Material"":""DS-K101 @ 185°C + UV6"",""Route/Chain"":""Chain"",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101[1.5K]-185C-UV6[2K]-135C"",""Spin Speed (krpm)"":""DSK: 1.5krpm UV6: 2.0krpm"",""Bake Temp"":""DSK: 185°C UV6: 135°C"",""Notes"":""Requires: – HP4=185°C – HP1=135°C Plan for ~10-15 min per wafer.""}",26,75,298,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 27,"{""Coating Material"":""1.5krpm DSK recipes with UV6- various spin speeds"",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101[1.5K]-185C-UV6[2.5K]-135C"",""Spin Speed (krpm)"":""DSK: 1.5krpm UV6: 2.5krpm"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",27,75,264,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 28,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101[1.5K]-185C-UV6[3K]-135C"",""Spin Speed (krpm)"":""DSK: 1.5krpm UV6: 3.0krpm"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",28,75,213,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 29,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101[1.5K]-185C-UV6[3.5K]-135C"",""Spin Speed (krpm)"":""DSK: 1.5krpm UV6: 3.5krpm"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",29,75,215,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 30,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101[1.5K]-185C-UV6[4K]-135C"",""Spin Speed (krpm)"":""DSK: 1.5krpm UV6: 4.0krpm"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",30,75,213,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 31,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101[1.5K]-185C-UV6[5K]-135C"",""Spin Speed (krpm)"":""DSK: 1.5krpm UV6: 5.0krpm"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",31,75,213,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 32,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101[1.5K]-185C-UV6[6K]-135C"",""Spin Speed (krpm)"":""DSK: 1.5krpm UV6: 6.0krpm"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",32,75,213,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 33,"{""Coating Material"":""5krpm DSK recipes with UV6- various spin speeds"",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101[5K]-185C-UV6[2K]-135C"",""Spin Speed (krpm)"":""DSK: 5krpm UV6: 2.0krpm"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",33,75,256,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 34,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101[5K]-185C-UV6[2.5K]-135C"",""Spin Speed (krpm)"":""DSK: 5krpm UV6: 2.5krpm"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",34,75,211,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 35,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101[5K]-185C-UV6[3K]-135C"",""Spin Speed (krpm)"":""DSK: 5krpm UV6: 3.0krpm"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",35,75,209,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 36,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101[5K]-185C-UV6[3.5K]-135C"",""Spin Speed (krpm)"":""DSK: 5krpm UV6: 3.5krpm"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",36,75,211,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 37,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101[5K]-185C-UV6[4K]-135C"",""Spin Speed (krpm)"":""DSK: 5krpm UV6: 4.0krpm"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",37,75,209,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 38,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101[5K]-185C-UV6[5K]-135C"",""Spin Speed (krpm)"":""DSK: 5krpm UV6: 5.0krpm"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",38,75,209,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 39,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101[5K]-185C-UV6[6K]-135C"",""Spin Speed (krpm)"":""DSK: 5krpm UV6: 6.0krpm"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",39,75,209,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 40,"{""Coating Material"":""UV6 Coat with Dry-Etchable BARC underlayer:"",""Route/Chain"":""UV6 Coat with Dry-Etchable BARC underlayer:"",""Name: (User: \""\""UCSB Users\""\"")"":""UV6 Coat with Dry-Etchable BARC underlayer:"",""Spin Speed (krpm)"":""UV6 Coat with Dry-Etchable BARC underlayer:"",""Bake Temp"":""UV6 Coat with Dry-Etchable BARC underlayer:"",""Notes"":""UV6 Coat with Dry-Etchable BARC underlayer:""}",40,75,385,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 41,"{""Coating Material"":""DS-K101 @ 220°C + UV6"",""Route/Chain"":""Chain"",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101[1.5K]-220C-UV6[2K]-135C"",""Spin Speed (krpm)"":""DSK: 1.5krpm UV6: 2.0krpm"",""Bake Temp"":""DSK: 220°C UV6: 135°C"",""Notes"":""Requires: – HP4=220°C – HP1=135°C Plan for ~10-15 min per wafer.""}",41,75,298,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 42,"{""Coating Material"":""1.5krpm DSK recipes with UV6- various spin speeds"",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101[1.5K]-220C-UV6[2.5K]-135C"",""Spin Speed (krpm)"":""DSK: 1.5krpm UV6: 2.5krpm"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",42,75,264,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 43,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101[1.5K]-220C-UV6[3K]-135C"",""Spin Speed (krpm)"":""DSK: 1.5krpm UV6: 3.0krpm"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",43,75,213,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 44,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101[1.5K]-220C-UV6[3.5K]-135C"",""Spin Speed (krpm)"":""DSK: 1.5krpm UV6: 3.5krpm"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",44,75,215,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 45,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101[1.5K]-220C-UV6[4K]-135C"",""Spin Speed (krpm)"":""DSK: 1.5krpm UV6: 4.0krpm"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",45,75,213,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 46,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101[1.5K]-220C-UV6[5K]-135C"",""Spin Speed (krpm)"":""DSK: 1.5krpm UV6: 5.0krpm"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",46,75,213,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 47,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101[1.5K]-220C-UV6[6K]-135C"",""Spin Speed (krpm)"":""DSK: 1.5krpm UV6: 6.0krpm"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",47,75,213,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 48,"{""Coating Material"":""5krpm DSK recipes with UV6- various spin speeds"",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101[5K]-220C-UV6[2K]-135C"",""Spin Speed (krpm)"":""DSK: 5krpm UV6: 2.0krpm"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",48,75,256,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 49,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101[5K]-220C-UV6[2.5K]-135C"",""Spin Speed (krpm)"":""DSK: 5krpm UV6: 2.5krpm"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",49,75,211,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 50,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101[5K]-220C-UV6[3K]-135C"",""Spin Speed (krpm)"":""DSK: 5krpm UV6: 3.0krpm"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",50,75,209,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 51,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101[5K]-220C-UV6[3.5K]-135C"",""Spin Speed (krpm)"":""DSK: 5krpm UV6: 3.5krpm"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",51,75,211,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 52,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101[5K]-220C-UV6[4K]-135C"",""Spin Speed (krpm)"":""DSK: 5krpm UV6: 4.0krpm"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",52,75,209,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 53,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101[5K]-220C-UV6[5K]-135C"",""Spin Speed (krpm)"":""DSK: 5krpm UV6: 5.0krpm"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",53,75,209,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 54,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""COAT-DSK101[5K]-220C-UV6[6K]-135C"",""Spin Speed (krpm)"":""DSK: 5krpm UV6: 6.0krpm"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",54,75,209,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 55,"{""Coating Material"":""AFTER LITHOGRAPHY (PEB and Developing)"",""Route/Chain"":""AFTER LITHOGRAPHY (PEB and Developing)"",""Name: (User: \""\""UCSB Users\""\"")"":""AFTER LITHOGRAPHY (PEB and Developing)"",""Spin Speed (krpm)"":""AFTER LITHOGRAPHY (PEB and Developing)"",""Bake Temp"":""AFTER LITHOGRAPHY (PEB and Developing)"",""Notes"":""AFTER LITHOGRAPHY (PEB and Developing)""}",55,75,355,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 56,"{""Coating Material"":""PEB Wafer Bake"",""Route/Chain"":""Route"",""Name: (User: \""\""UCSB Users\""\"")"":""To bake wafer with UV6 after exposure (PEB) for 90sec and cool for 15sec"",""Spin Speed (krpm)"":""To bake wafer with UV6 after exposure (PEB) for 90sec and cool for 15sec"",""Bake Temp"":""To bake wafer with UV6 after exposure (PEB) for 90sec and cool for 15sec"",""Notes"":""To bake wafer with UV6 after exposure (PEB) for 90sec and cool for 15sec""}",56,75,434,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 57,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""BAKE-135C-90S"",""Spin Speed (krpm)"":"""",""Bake Temp"":""135°C"",""Notes"":""Requires: HP1=135°C""}",57,75,164,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 58,"{""Coating Material"":""PEB and Developing"",""Route/Chain"":""Route"",""Name: (User: \""\""UCSB Users\""\"")"":""To post-exposure bake wafer after exposure (std. PEB for UV6) 90sec; cool 15sec; develop using AZ300MIF and water rinse 60sec WARNING: DO NOT USE ANY OTHER DEVELOPER RECIPES OTHER THAN THE ONES LISTED HERE (or equipment damage may occur!)"",""Spin Speed (krpm)"":""To post-exposure bake wafer after exposure (std. PEB for UV6) 90sec; cool 15sec; develop using AZ300MIF and water rinse 60sec WARNING: DO NOT USE ANY OTHER DEVELOPER RECIPES OTHER THAN THE ONES LISTED HERE (or equipment damage may occur!)"",""Bake Temp"":""To post-exposure bake wafer after exposure (std. PEB for UV6) 90sec; cool 15sec; develop using AZ300MIF and water rinse 60sec WARNING: DO NOT USE ANY OTHER DEVELOPER RECIPES OTHER THAN THE ONES LISTED HERE (or equipment damage may occur!)"",""Notes"":""To post-exposure bake wafer after exposure (std. PEB for UV6) 90sec; cool 15sec; develop using AZ300MIF and water rinse 60sec WARNING: DO NOT USE ANY OTHER DEVELOPER RECIPES OTHER THAN THE ONES LISTED HERE (or equipment damage may occur!)""}",58,75,1102,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 59,"{""Coating Material"":""Varying developer time"",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""BAKE-135C-90S-DEV[MIF300]-SPIN[300RPM]-10S"",""Spin Speed (krpm)"":""Developer chuck: 300rpm"",""Bake Temp"":""135°C"",""Notes"":""Requires: HP1=135°C""}",59,75,238,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 60,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""BAKE-135C-90S-DEV[MIF300]-SPIN[300RPM]-15S"",""Spin Speed (krpm)"":""same as above"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",60,75,208,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 61,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""BAKE-135C-90S-DEV[MIF300]-SPIN[300RPM]-20S"",""Spin Speed (krpm)"":""same as above"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",61,75,208,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 62,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""BAKE-135C-90S-DEV[MIF300]-SPIN[300RPM]-25S"",""Spin Speed (krpm)"":""same as above"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",62,75,208,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 63,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""BAKE-135C-90S-DEV[MIF300]-SPIN[300RPM]-30S"",""Spin Speed (krpm)"":""same as above"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",63,75,208,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 64,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""BAKE-135C-90S-DEV[MIF300]-SPIN[300RPM]-35S"",""Spin Speed (krpm)"":""same as above"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",64,75,208,table_row
https://wiki.nanofab.ucsb.edu/wiki/Lithography_Recipes,Lithography_Recipes - table_4 - Row 65,"{""Coating Material"":"""",""Route/Chain"":"""",""Name: (User: \""\""UCSB Users\""\"")"":""BAKE-135C-90S-DEV[MIF300]-SPIN[300RPM]-40S"",""Spin Speed (krpm)"":""same as above"",""Bake Temp"":""same as above"",""Notes"":""same as above""}",65,75,208,table_row
